#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:felidae_atp8" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:felidae_atp8" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:felidae_atp8" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.felidae_atp8" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:felidae_atp8" name="distribution" x="@birthRate.t:felidae_atp8">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:felidae_atp8" name="distribution">
#            <parameter id="kappa1.s:felidae_atp8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:felidae_atp8" name="distribution">
#            <parameter id="kappa2.s:felidae_atp8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@felidae_atp8" id="treeLikelihood.felidae_atp8" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:felidae_atp8">
#            <siteModel id="SiteModel.s:felidae_atp8" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:felidae_atp8" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:felidae_atp8" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:felidae_atp8" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:felidae_atp8" kappa1="@kappa1.s:felidae_atp8" kappa2="@kappa2.s:felidae_atp8" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies data="@felidae_atp8" id="empiricalFreqs.s:felidae_atp8" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:felidae_atp8" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:felidae_atp8" name="clock.rate" spec="beast.core.parameter.RealParameter">0.02</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa1	kappa2
1430000	-387.75951264420854	-349.01902317154475	-38.74048947266381	-349.01902317154475	7.8528386969786474	-24.50971068362331	0.32490407965882007	86.48359207485137	15.102134563970903
1431000	-383.1498091037008	-342.97998407533447	-40.16982502836637	-342.97998407533447	7.965451263032298	-24.448121911516754	0.3914552844612878	89.65418869173472	27.52984293003092
1432000	-379.83632214709564	-341.5102652165716	-38.32605693052402	-341.5102652165716	7.0616259206413705	-22.6043538136744	0.425282241197901	89.65418869173472	27.52984293003092
1433000	-380.40262696612416	-345.247343926269	-35.15528303985513	-345.247343926269	5.390300489641788	-20.640672112733853	0.5711680764013374	60.839816221084654	27.52984293003092
1434000	-391.6471340334621	-351.0343885720423	-40.61274546141982	-351.0343885720423	7.789884985914214	-25.867188367789083	0.2337419408558242	60.839816221084654	30.181736252626994
1435000	-389.01775720023835	-352.32830150178705	-36.68945569845129	-352.32830150178705	8.223326564885388	-24.019080335158524	0.4335370319818466	28.58753252245063	30.181736252626994
1436000	-388.36716122524115	-347.92352540319376	-40.44363582204737	-347.92352540319376	8.478479591652023	-25.97806454560622	0.395134669483364	55.34700764891154	30.181736252626994
1437000	-386.59167686198816	-347.7985122428146	-38.7931646191736	-347.7985122428146	7.546251433791249	-24.32759334273245	0.26527566869859776	55.34700764891154	30.181736252626994
1438000	-384.1018237070131	-345.7896803209833	-38.31214338602987	-345.7896803209833	5.959002602982466	-23.59252306116371	0.5606707052783052	60.31372974096312	30.181736252626994
1439000	-387.21311097442435	-349.7925152098068	-37.4205957646175	-349.7925152098068	4.976636896276285	-22.700975439751346	0.7033129523991605	60.31372974096312	30.181736252626994
1440000	-381.44886381430524	-346.6574410973878	-34.791422716917424	-346.6574410973878	5.419254310072551	-21.358718793523995	0.484813320304446	60.31372974096312	17.522038301255183
1441000	-383.4803748408033	-343.7325253579936	-39.74784948280968	-343.7325253579936	6.775233334542984	-26.315145559416248	0.6312618169219751	60.31372974096312	17.522038301255183
1442000	-386.28714281111735	-347.2388480645081	-39.04829474660926	-347.2388480645081	8.53347808436664	-26.442035136722605	0.19302605928957914	45.32317121417686	17.522038301255183
1443000	-387.6046246231184	-356.0590670983171	-31.54555752480134	-356.0590670983171	4.887976850132814	-20.504083618987146	0.7776024961427888	21.6494734429124	20.30268048207814
1444000	-379.42027851696145	-344.73305799036024	-34.687220526601216	-344.73305799036024	5.662207177272984	-21.618222594196965	0.6924979968412486	47.5124608997306	20.30268048207814
1445000	-387.7836044085856	-352.1425866789871	-35.64101772959852	-352.1425866789871	7.344780398921829	-22.83352058519489	0.3285391539164082	47.5124608997306	18.0747167651415
1446000	-382.972797316325	-348.33809964817755	-34.63469766814747	-348.33809964817755	5.329923517017552	-21.827200523743834	0.3810919130887364	47.5124608997306	18.0747167651415
1447000	-384.4893227403887	-348.1669297232293	-36.32239301715935	-348.1669297232293	5.579231636847328	-23.514895872755716	0.36126939557276777	47.5124608997306	18.0747167651415
1448000	-381.7089178413147	-345.07633862121736	-36.63257922009737	-345.07633862121736	6.713831185509768	-23.825082075693736	0.760078428642931	47.5124608997306	18.0747167651415
1449000	-381.6685770176329	-346.4517223818007	-35.216854635832185	-346.4517223818007	6.50963320388358	-22.8849353435056	0.523095937410863	47.5124608997306	14.475086623896171
1450000	-385.82190352141413	-352.53641535843735	-33.285488162976776	-352.53641535843735	4.936957876483006	-20.953568870650194	0.5097278198722659	47.5124608997306	14.475086623896171
1451000	-383.63790018735347	-345.9749764706197	-37.662923716733786	-345.9749764706197	8.176734159124637	-25.69116753475535	0.23752234749452586	47.5124608997306	12.103802117723548
1452000	-382.52775855780084	-346.81215645177014	-35.715602106030715	-346.81215645177014	6.6684074419994	-23.743845924052284	0.4436636036279138	47.5124608997306	12.103802117723548
1453000	-381.8802044219955	-346.07895757081036	-35.8012468511851	-346.07895757081036	7.260037825853488	-23.829490669206667	0.2887039003821715	47.5124608997306	12.103802117723548
1454000	-387.17008861672775	-347.86386277302427	-39.306225843703466	-347.86386277302427	9.155127066973952	-28.277516430155167	0.44594157004216045	34.031938406659314	11.894719394960815
1455000	-386.2448666791352	-353.0873261573101	-33.15754052182511	-353.0873261573101	5.362804325055035	-22.10670332055951	0.3039202122865192	33.242078015596235	12.412334251371357
1456000	-385.1824976681957	-351.020416249018	-34.16208141917772	-351.020416249018	6.308430980870554	-23.11124421791212	0.430930230930485	33.242078015596235	12.412334251371357
1457000	-384.3654486643203	-347.15322863769666	-37.21222002662361	-347.15322863769666	6.156274855993008	-26.16138282535801	0.6783324791757238	33.242078015596235	12.412334251371357
1458000	-383.4995640663377	-347.0135001741058	-36.486063892231925	-347.0135001741058	8.277355955559381	-25.435226690966328	0.24185196491631236	33.242078015596235	12.412334251371357
1459000	-383.61297590992456	-349.90228673704513	-33.7106891728794	-349.90228673704513	6.091378532529995	-21.948664176346472	0.45872987279738797	33.242078015596235	17.468394115523466
1460000	-379.4381450603012	-348.18943668921395	-31.248708371087268	-348.18943668921395	5.218372323846227	-20.03629682678531	0.49311649200547947	33.242078015596235	13.457884155492904
1461000	-387.0884344541284	-353.84936083874106	-33.23907361538732	-353.84936083874106	6.2289438771205745	-22.765364354587575	0.43174351303792075	24.761779326577486	13.457884155492904
1462000	-388.71560651441723	-353.9927497052156	-34.72285680920164	-353.9927497052156	5.299061431833028	-24.24914754840189	0.6489179733976911	24.761779326577486	13.457884155492904
1463000	-383.36447702595666	-347.233909646874	-36.13056737908264	-347.233909646874	8.849688381305393	-25.656858118282898	0.31172973890551786	24.761779326577486	13.457884155492904
1464000	-384.4288317805409	-349.50508325690356	-34.923748523637336	-349.50508325690356	7.086965286566941	-23.154774010677645	0.30673364903918726	40.94919065943836	13.457884155492904
1465000	-380.9647657571517	-345.12831318181827	-35.83645257533344	-345.12831318181827	6.277486975991621	-24.067478062373745	0.46372469814948797	40.94919065943836	13.457884155492904
1466000	-380.1557373589901	-344.09626786126194	-36.05946949772817	-344.09626786126194	6.7770297060006985	-24.29049498476848	0.444271076851642	40.94919065943836	13.457884155492904
1467000	-381.6300969382992	-347.39860072545895	-34.23149621284024	-347.39860072545895	6.435611766053752	-23.52658211747783	0.4587523721543924	27.218413100834795	13.457884155492904
1468000	-385.17098754793517	-349.93778432968503	-35.23320321825013	-349.93778432968503	8.187344826898595	-24.599240694583685	0.33824741521111734	27.218413100834795	12.991673072032683
1469000	-386.86410915385324	-349.2911552660185	-37.57295388783472	-349.2911552660185	8.907179399337888	-26.938991364168274	0.28218590487300504	27.218413100834795	12.991673072032683
1470000	-387.222143521617	-352.2211676098359	-35.00097591178107	-352.2211676098359	7.15358152288199	-24.312358643211972	0.369498493080442	27.218413100834795	13.349807124816268
1471000	-380.56739763336236	-346.6342041084588	-33.93319352490356	-346.6342041084588	7.398323018532649	-22.7033091985693	0.3291045061284789	33.67554700840616	13.349807124816268
1472000	-385.1369123658019	-349.81499635397	-35.32191601183189	-349.81499635397	7.143722188463871	-23.95064894561753	0.45616202161173003	35.53690016779915	13.349807124816268
1473000	-381.9044831139767	-348.6676464581724	-33.236836655804325	-348.6676464581724	6.1957013193208645	-21.865569589589967	0.5390964510332835	35.53690016779915	13.349807124816268
1474000	-391.34997932625043	-354.7432501991489	-36.60672912710153	-354.7432501991489	6.490511943189719	-25.23546206088718	0.28811355882096706	35.53690016779915	13.349807124816268
1475000	-395.8903048823046	-360.83640495198847	-35.053899930316106	-360.83640495198847	5.193848895143051	-23.682632864101755	0.2884561870686172	35.53690016779915	13.349807124816268
1476000	-382.1271518366856	-349.14618071512376	-32.98097112156181	-349.14618071512376	6.102998269374861	-21.609704055347457	0.4155822295662733	35.53690016779915	13.349807124816268
1477000	-381.10936995427556	-346.4039762578133	-34.70539369646226	-346.4039762578133	5.776212749174598	-23.606356178027212	0.4719915234308471	35.53690016779915	11.63043237920341
1478000	-378.3961224183408	-344.46464382025835	-33.93147859808245	-344.46464382025835	5.6811221835716035	-21.885841392751985	0.6476960201354377	35.53690016779915	18.348549647521775
1479000	-382.29134549573723	-346.5162909294424	-35.77505456629484	-346.5162909294424	6.124586577395247	-23.72941736096438	0.27569549135740384	35.53690016779915	18.348549647521775
1480000	-386.353055282451	-349.3535757961372	-36.99947948631383	-349.3535757961372	6.66078768117317	-24.953842280983366	0.5886912587363872	35.53690016779915	18.348549647521775
1481000	-383.3260078055007	-350.56568111986456	-32.76032668563616	-350.56568111986456	5.646035540786867	-20.940285738991346	0.4019699670741809	35.53690016779915	16.551849738735708
1482000	-382.0054528742683	-348.5766728103761	-33.42878006389219	-348.5766728103761	5.678528181641501	-22.140676946206042	0.36906579990261795	35.53690016779915	12.80748363896036
1483000	-385.1476742360187	-349.68625251152	-35.46142172449865	-349.68625251152	8.74913363060445	-25.898749127546456	0.363274868515174	23.3914395774949	8.937867210881313
1484000	-379.75864790510906	-348.28177860856505	-31.47686929654402	-348.28177860856505	6.155091550361204	-21.39658454463023	0.7155659302198013	28.906035051301288	8.937867210881313
1485000	-380.67778928846894	-346.4024773287353	-34.27531195973362	-346.4024773287353	6.619350187042385	-24.107812132445172	0.41104318968061904	28.906035051301288	9.38735320617061
1486000	-388.82122526564956	-351.4983292712692	-37.32289599438039	-351.4983292712692	8.821792474422768	-26.818136792140457	0.28077929619184466	36.192286634261286	8.165544166223057
1487000	-388.64145897656374	-355.61429156435287	-33.02716741221085	-355.61429156435287	6.1715487088335825	-22.406403173979204	0.31574216643745034	35.03967855755664	9.16829827869084
1488000	-378.0862343698078	-344.5725481116352	-33.51368625817267	-344.5725481116352	6.118667248320182	-22.89292201994102	0.32216795998774145	35.03967855755664	9.16829827869084
1489000	-383.2054523187526	-346.72535431696633	-36.48009800178623	-346.72535431696633	6.974832178986329	-24.66432716372153	0.3395249066817832	35.03967855755664	16.806062150640308
1490000	-382.908302664472	-349.7099426057489	-33.198360058723125	-349.7099426057489	5.131672815164021	-21.76713104136418	0.31008448357083795	35.03967855755664	14.003095302183992
1491000	-380.7941326789189	-345.26734025928226	-35.52679241963668	-345.26734025928226	6.111016252971573	-23.04166880383219	0.6254238670230088	41.27358668548239	18.65143768370141
1492000	-379.570951083245	-345.23225893590404	-34.33869214734096	-345.23225893590404	5.287638484140676	-21.85356853153647	0.4795229876465671	41.27358668548239	18.65143768370141
1493000	-387.4756196877395	-350.980922153531	-36.49469753420848	-350.980922153531	5.868260563993536	-24.00957391840399	0.552679310372142	41.27358668548239	18.65143768370141
1494000	-382.40486615633165	-345.4279166727659	-36.97694948356576	-345.4279166727659	6.91371994132372	-24.491825867761275	0.29784479551216253	41.27358668548239	18.65143768370141
1495000	-384.177359561009	-346.6380281889324	-37.539331372076546	-346.6380281889324	6.0527392133585955	-25.054207756272056	0.8518365801469315	41.27358668548239	18.65143768370141
1496000	-386.9461104431998	-355.9103381966891	-31.035772246510685	-355.9103381966891	5.17319165025326	-18.5506486307062	0.6646671623287563	41.27358668548239	18.65143768370141
1497000	-389.7370813318097	-352.11287295252214	-37.624208379287545	-352.11287295252214	6.019517779711784	-24.693423456669276	0.6405630096194267	48.41658248781137	18.65143768370141
1498000	-384.04397889118394	-349.66779727190016	-34.376181619283784	-349.66779727190016	5.745497180546366	-21.445396696665515	0.42388985363067583	48.41658248781137	18.65143768370141
1499000	-379.4893559017121	-342.81587338408025	-36.67348251763183	-342.81587338408025	6.030716952009875	-23.742697595013563	0.5152262127221303	48.41658248781137	18.65143768370141
1500000	-384.9476404218817	-348.22400811705717	-36.72363230482453	-348.22400811705717	7.759168879559947	-24.794471360850167	0.40314342315738316	44.12132058809729	13.156163731820817
1501000	-384.57951687079685	-349.03896159318526	-35.54055527761162	-349.03896159318526	5.971312592900955	-24.04732462408807	0.49997806487551355	36.083155166586224	13.896552768362524
1502000	-382.28609697701285	-346.6770507473181	-35.609046229694734	-346.6770507473181	6.956066080305284	-24.115815576171187	0.4969337055542295	36.083155166586224	13.896552768362524
1503000	-382.9275370010481	-350.34070267006194	-32.58683433098617	-350.34070267006194	4.878747348389498	-21.093603677462625	0.45810595854308384	36.083155166586224	13.896552768362524
1504000	-377.86922211553303	-345.6504839881905	-32.218738127342505	-345.6504839881905	5.07939687911798	-20.72550747381896	0.35014781572261916	36.083155166586224	13.896552768362524
1505000	-380.01322387893504	-345.94943178457817	-34.06379209435684	-345.94943178457817	6.675105853565921	-22.5705614408333	0.5465452018458661	36.083155166586224	13.896552768362524
1506000	-388.031569367721	-351.77350307417817	-36.25806629354279	-351.77350307417817	7.974852843316162	-24.988599207239275	0.23721242206721188	36.083155166586224	12.431556576988086
1507000	-394.83275573627884	-358.09264724598705	-36.74010849029179	-358.09264724598705	8.156513759733855	-25.470641403988274	0.37670867661867125	36.083155166586224	12.431556576988086
1508000	-382.19429553248216	-348.35028342242964	-33.84401211005252	-348.35028342242964	6.354021599598188	-22.88648185163979	0.3870783652935433	32.02830046772157	12.431556576988086
1509000	-378.3930166192231	-345.33439420099984	-33.05862241822327	-345.33439420099984	5.593950906733214	-22.10109215981055	0.38385724759198686	32.02830046772157	12.431556576988086
1510000	-383.37354400586713	-350.9700612729508	-32.403482732916366	-350.9700612729508	5.131111827079633	-21.445952474503642	0.4982717469199371	32.02830046772157	12.431556576988086
1511000	-387.7947296500861	-349.2002765107284	-38.59445313935772	-349.2002765107284	7.8690165686820635	-26.15626227753599	0.2777445159049671	49.45170023443991	14.422753727140783
1512000	-384.52337910450177	-348.1606016176323	-36.362777486869426	-348.1606016176323	5.619051000844867	-23.924586625047695	0.2436395276514338	49.45170023443991	14.422753727140783
1513000	-383.9150485821332	-349.2305913354857	-34.68445724664745	-349.2305913354857	6.415714943925933	-22.246266384825717	0.6312529820580522	49.45170023443991	14.422753727140783
1514000	-386.1423861649422	-351.2004833212711	-34.9419028436711	-351.2004833212711	5.159804677521388	-22.50371198184937	0.5595649924459728	49.45170023443991	14.422753727140783
1515000	-382.17892805293445	-346.74251504269847	-35.43641301023599	-346.74251504269847	5.5419013880979	-22.99822214841426	0.8422017991243343	49.45170023443991	14.422753727140783
1516000	-387.3326636833513	-350.32362403384724	-37.009039649504075	-350.32362403384724	7.3880494635580405	-24.57084878768235	0.33402557635672503	49.45170023443991	14.422753727140783
1517000	-381.81341748282904	-343.4642970565437	-38.34912042628531	-343.4642970565437	7.8151064360241405	-27.35748859499568	0.7662743187835408	28.849044030174117	14.422753727140783
1518000	-379.49475833496	-345.57414447588144	-33.92061385907854	-345.57414447588144	6.799010089026584	-22.928982027788912	0.47787118427037917	28.849044030174117	14.422753727140783
1519000	-383.0556274901287	-349.9728527789331	-33.082774711195604	-349.9728527789331	4.8931498317041635	-22.091142879905973	0.3820609662467702	28.849044030174117	14.422753727140783
1520000	-381.3187140495148	-347.6910271523848	-33.62768689713003	-347.6910271523848	5.087239842763755	-21.74725728222525	0.4659411738900592	40.4989993461367	14.422753727140783
1521000	-378.7185738762056	-345.1162285891455	-33.602345287060075	-345.1162285891455	5.729421759171103	-21.72191567215529	0.36980789514644963	40.4989993461367	14.422753727140783
1522000	-380.99114370195133	-346.72770791601715	-34.26343578593417	-346.72770791601715	5.817647346614303	-21.697992950142968	0.4173158074859412	51.693001834207884	14.422753727140783
1523000	-385.10859084182505	-347.63011158293796	-37.478479258887106	-347.63011158293796	7.982246825042242	-24.913036423095903	0.285927226558306	51.693001834207884	14.422753727140783
1524000	-379.43093305694566	-343.99485216214197	-35.436080894803716	-343.99485216214197	6.527975519121251	-22.65441844558088	0.3615912690354659	51.693001834207884	15.98612739671278
1525000	-382.6020855025945	-347.88124553643644	-34.72083996615806	-347.88124553643644	5.616076830142702	-23.056513760040055	0.30555012375612356	34.45969822809713	15.98612739671278
1526000	-390.4108516789449	-352.1853477112089	-38.225503967735975	-352.1853477112089	8.867467725693553	-26.56117776161797	0.26293482717468175	34.45969822809713	15.98612739671278
1527000	-380.5229425960996	-345.19341014300323	-35.32953245309638	-345.19341014300323	7.012220137531825	-22.912460972821222	0.49603383331892054	44.53917441674644	16.425096304608264
1528000	-383.05998981088385	-352.32717883849733	-30.73281097238649	-352.32717883849733	6.050605504059292	-21.39198041736211	0.42161700455730966	29.268472336433753	5.534841053651497
1529000	-381.8403917074597	-352.105112496177	-29.735279211282645	-352.105112496177	4.92525942475057	-19.878668972608825	0.729664940262483	29.268472336433753	7.702277318217423
1530000	-380.9170744566215	-345.7390883553005	-35.177986101321004	-345.7390883553005	7.75230351001271	-24.461740704154945	0.5302841998138963	29.268472336433753	12.359082186820823
1531000	-379.2789197300778	-344.3802392399139	-34.89868049016387	-344.3802392399139	7.548788075284965	-24.182435092997807	0.41125538115042626	29.268472336433753	12.359082186820823
1532000	-389.54107260271826	-350.49075672709	-39.05031587562826	-350.49075672709	9.603455764556813	-28.371435564355295	0.5520563326465662	32.02640517582305	10.758451609283016
1533000	-380.5740292346812	-348.19594720981974	-32.37808202486146	-348.19594720981974	6.526299560115306	-21.978085887190904	0.36508546222369864	32.02640517582305	9.239050994336138
1534000	-380.3701373011032	-345.21226272096567	-35.15787458013758	-345.21226272096567	6.745040581060501	-23.889515192945133	0.44021090091858917	32.02640517582305	14.498203075491686
1535000	-393.90425790834126	-355.37798433621094	-38.52627357213031	-355.37798433621094	7.347796013470806	-27.219910221261276	0.39922687058865886	32.501040000478206	14.498203075491686
1536000	-386.6339159580234	-349.44061713181287	-37.19329882621055	-349.44061713181287	7.982622362746581	-25.81287090484902	0.21672853729934843	33.814579312877264	14.29637747442753
1537000	-379.0254525719098	-343.18410724071873	-35.841345331191064	-343.18410724071873	6.292247610091297	-24.460917409829534	0.6249806451491737	33.814579312877264	14.29637747442753
1538000	-384.65894517362426	-349.0460177560724	-35.61292741755188	-349.0460177560724	5.77921943936579	-24.23249949619035	0.2533036595386624	33.814579312877264	14.29637747442753
1539000	-384.77760966641597	-352.2227306627124	-32.55487900370357	-352.2227306627124	4.897586263129364	-21.17445108234204	0.6126118300682308	33.814579312877264	14.29637747442753
1540000	-380.5130758829135	-346.6616990325635	-33.85137685034999	-346.6616990325635	5.862934995484479	-22.470948928988463	0.45175327993773434	33.814579312877264	14.29637747442753
1541000	-380.13903134284914	-348.71418377549014	-31.424847567358977	-348.71418377549014	5.302443414029744	-20.88318801771894	0.3754816425175274	33.814579312877264	9.242264608643719
1542000	-379.06870198686505	-346.4216877072554	-32.64701427960964	-346.4216877072554	5.190994275183715	-21.48517093241363	0.38265690502695965	33.814579312877264	12.835543684430139
1543000	-379.9454827476063	-350.0164347516956	-29.929047995910736	-350.0164347516956	4.143694634792213	-18.767204648714724	0.5685425944934905	33.814579312877264	12.835543684430139
1544000	-382.7772119642771	-347.1175393611317	-35.6596726031454	-347.1175393611317	6.399391116424596	-24.497829255949394	0.3003393308490431	33.814579312877264	12.835543684430139
1545000	-383.0638281215041	-348.10421193125126	-34.95961619025284	-348.10421193125126	6.794090161302823	-24.638538546988087	0.4508525578747575	33.814579312877264	8.143447426746944
1546000	-381.97221026065904	-350.97773654378165	-30.994473716877405	-350.97773654378165	5.970500915649242	-22.38466204605631	0.3523768625987558	16.493550538283387	8.143447426746944
1547000	-393.48520445280366	-353.686330243037	-39.798874209766645	-353.686330243037	7.0681532334185455	-31.18906253894555	0.8041790638413893	16.493550538283387	8.143447426746944
1548000	-379.73814832876343	-350.4209049250302	-29.317243403733265	-350.4209049250302	5.518205936189759	-20.748715705149355	0.363043579909092	16.179539645111632	8.143447426746944
1549000	-386.7259932861555	-348.676449133708	-38.04954415244749	-348.676449133708	10.187098818478253	-26.580656112566217	0.42989657124279496	38.09344490488063	12.77844024895362
1550000	-379.73165751842123	-345.93146678927303	-33.800190729148206	-345.93146678927303	6.13182197649105	-22.33130268926693	0.32996433773241235	38.09344490488063	12.77844024895362
1551000	-379.6052375353994	-347.49163610823814	-32.11360142716128	-347.49163610823814	4.85881555624364	-20.774656943504453	0.39041024733131513	38.09344490488063	11.96253717451972
1552000	-391.5619713054057	-354.3779156278718	-37.18405567753388	-354.3779156278718	7.227513227867342	-26.762832254481527	0.27116300487996686	26.67507698554821	11.96253717451972
1553000	-387.51041776499306	-351.34958719225494	-36.16083057273814	-351.34958719225494	6.170680465545492	-25.739607149685785	0.5621385923300642	26.67507698554821	11.96253717451972
1554000	-381.83426186134085	-348.89424261701936	-32.9400192443215	-348.89424261701936	6.157883014995214	-22.872545772662328	0.7894689370500814	26.67507698554821	9.918992946826325
1555000	-385.30100070090947	-352.055160023261	-33.24584067764846	-352.055160023261	6.460602525602459	-21.615704297414034	0.4046004657025001	26.67507698554821	21.101718733170014
1556000	-388.78841752311564	-349.0968931636643	-39.69152435945137	-349.0968931636643	8.63501807670287	-26.17720060332191	0.32062889798840877	53.796006421448745	21.101718733170014
1557000	-385.13344196860345	-348.69938897395826	-36.434052994645164	-348.69938897395826	7.270661302423683	-22.919729238515707	0.3832643402242515	53.796006421448745	21.101718733170014
1558000	-382.62339922026064	-345.61354762874964	-37.009851591511016	-345.61354762874964	7.998516379467079	-23.49552783538156	0.2729411891794527	53.796006421448745	21.101718733170014
1559000	-390.55046351271625	-354.4798281067468	-36.07063540596941	-354.4798281067468	6.013441317620044	-22.55631164983995	0.49377359596145076	53.796006421448745	21.101718733170014
1560000	-385.88692465067925	-351.0130754612391	-34.873849189440165	-351.0130754612391	5.527953159950245	-21.359525433310708	0.6020869812370174	53.796006421448745	21.101718733170014
1561000	-378.82874124072396	-344.9410687791875	-33.88767246153646	-344.9410687791875	6.8207325815389686	-21.907561970874845	0.4709965732346204	30.672577775411472	21.101718733170014
1562000	-382.9111270350623	-346.9918797111832	-35.9192473238791	-346.9918797111832	5.738302199760749	-23.939136833217482	0.30496217105105977	30.672577775411472	21.101718733170014
1563000	-381.62864191010374	-350.0750464163621	-31.553595493741597	-350.0750464163621	4.752403960028361	-19.573485003079977	0.4662555129939351	30.672577775411472	21.101718733170014
1564000	-385.25454808195263	-346.2047897540794	-39.04975832787325	-346.2047897540794	7.40321317024741	-25.122763945772434	0.6662353069380627	61.85796237306434	21.101718733170014
1565000	-382.1899694303332	-345.7527791640453	-36.437190266287885	-345.7527791640453	6.772416478110697	-22.96795603359482	0.34084010305060947	61.85796237306434	17.211495869434128
1566000	-380.79080458745636	-345.3500530199547	-35.44075156750165	-345.3500530199547	6.200283440677522	-21.82193754160916	0.6152739947425971	61.85796237306434	18.420771133320514
1567000	-386.2384508219217	-347.3146152332171	-38.92383558870456	-347.3146152332171	7.3064497720521135	-25.305021562812065	0.3044763014689309	61.85796237306434	18.420771133320514
1568000	-384.92173943982317	-349.11741748339466	-35.804321956428495	-349.11741748339466	7.866269701525379	-24.79168675374244	0.36571018766257024	23.47528010514519	18.420771133320514
1569000	-383.0387386219013	-347.57536574933397	-35.46337287256736	-347.57536574933397	7.261186142009226	-24.45073766988131	0.3171062960287107	23.47528010514519	18.420771133320514
1570000	-388.0866369160859	-352.8856098147263	-35.201027101359585	-352.8856098147263	7.01516195050722	-24.817642450468444	0.2554245427624889	23.15124607692656	13.932827462510152
1571000	-381.73063507754085	-348.2603734855991	-33.47026159194176	-348.2603734855991	7.540250838028166	-23.252487930740436	0.3995325671737335	23.15124607692656	12.835940322378248
1572000	-378.2346640280198	-346.2651424726622	-31.969521555357602	-346.2651424726622	5.393801085524885	-21.75174789415628	0.7489416551660617	23.15124607692656	12.835940322378248
1573000	-380.9005443449411	-350.10534632057227	-30.79519802436887	-350.10534632057227	5.871455458438985	-20.833189695106462	0.5018996133735077	23.15124607692656	11.259229316523939
1574000	-380.0158928631056	-346.22112274968396	-33.79477011342165	-346.22112274968396	5.187611130505687	-22.93010132717304	0.6674679453310716	33.28119039506573	11.259229316523939
1575000	-384.98966582471377	-350.87561057654693	-34.11405524816685	-350.87561057654693	7.621856307303187	-23.24938646191824	0.37671006823083597	33.28119039506573	11.259229316523939
1576000	-382.4778127470407	-349.89465362363615	-32.58315912340455	-349.89465362363615	5.045675354851871	-21.71849033715594	0.4577214174074758	33.28119039506573	11.259229316523939
1577000	-382.11089708544785	-348.23192815032024	-33.87896893512758	-348.23192815032024	6.146681769153262	-23.917189521668316	0.4820190698399433	23.149010860561006	11.259229316523939
1578000	-382.86536541987886	-350.8972213274553	-31.968144092423515	-350.8972213274553	6.7112775807015455	-22.20173928691534	0.48950498893048755	23.149010860561006	10.145773021451413
1579000	-376.29824300419523	-344.528177391736	-31.770065612459216	-344.528177391736	4.97773314954236	-20.37013195875952	0.547720165218346	36.721030576834934	12.967500138667784
